"t","a","v","w","sv","sw","wienr","dv","dsv","da","dw","dsw"
2.50131443566643,2.5,4,0.3,2,0.2,0.0023088135262347,-0.00225996256665049,0.00337555326496423,0.00181285844903036,0.0047488380594116,-0.000342374533979228
1.7954072200926,1.5,0,0.3,1,0.4,0.0129412133879266,-0.00232083798970761,-0.00785240895069842,0.0515499250517365,0.0323753714625384,-0.00353905024505934
0.636577064415906,2.5,0,0.3,1,0.2,0.342999671599895,-0.159930371293855,-0.0562522692901178,0.0578816041288237,0.53828329786329,-0.0844230650561215
2.32930864288937,1,-0.2,0.5,1,0.2,1.82074805201691e-05,-1.90480308505533e-07,-1.27312360746835e-05,0.000384099901404913,3.70514959136664e-06,-2.91308672803644e-06
0.419119452708401,1,-0.2,0.7,0.5,0.2,0.355646120865467,-0.196222734493716,-0.0128569650975891,0.823325562082994,-0.704659564565699,-0.0655086267061933
2.67022222474916,0.6,-1,0.7,1,0.4,3.47131739142365e-16,2.14448773702353e-16,-1.19961711038766e-16,4.12859918819815e-14,-7.29492465380724e-16,-1.28813686733238e-16
0.962572947959416,0.6,-3,0.5,0.5,0.4,8.78194820342552e-07,1.82380638458949e-06,1.55440462755963e-06,3.68291347954937e-05,1.13145104543464e-06,-2.37658611103392e-07
1.96535523036728,1,0.5,0.3,0.5,0.4,9.16509624120653e-05,-8.05461409552982e-05,-2.47556697353622e-05,0.00158623261826476,0.000188952052825428,-3.45407166662355e-05
0.824063439026941,0.6,1.5,0.7,1,0.2,2.86401968776659e-05,-2.59199058213485e-05,1.0529090645275e-05,0.000971191669212108,-7.50819916340795e-05,-3.80943594097838e-06
0.52661200305447,0.6,4,0.3,0.5,0.05,6.23294157189992e-05,-0.000125934757496361,0.000112723144077517,0.00122666596167333,1.19776569923656e-05,-3.89343125811753e-06
0.3612455418217,0.6,1.5,0.7,0.5,0.4,0.0181379378960573,-0.0156010803472979,0.00373580565960369,0.223576906390901,-0.0525777028803414,-0.00358844140584725
1.34115715795197,0.6,-1,0.7,2,0.2,2.89664426544927e-08,4.21102222659402e-09,-1.09816119917263e-08,1.68697509158518e-06,-5.9213622391842e-08,-5.22570774266934e-09
0.163636201189365,0.6,0.5,0.7,1,0.4,0.575583567482293,-0.238740788625298,0.019862666097873,2.32635179833707,-1.34397336718795,-0.183887082037114
